DATETIME,Q_G
1988-01-03 04:40:00,140024.25
1988-01-03 04:50:00,141339.05859375
1988-01-03 05:00:00,139862.84765625
1988-01-03 05:10:00,137431.79296875
1988-01-03 05:20:00,141458.2734375
1988-01-03 05:30:00,138973.6640625
1988-01-03 05:40:00,134305.7578125
1988-01-03 05:50:00,143421.375
1988-01-03 06:00:00,138362.109375
1988-01-03 06:10:00,140774.73046875
1988-01-03 06:20:00,135538.79296875
1988-01-03 06:30:00,142628.6953125
1988-01-03 06:40:00,139313.35546875
1988-01-03 06:50:00,139514.68359375
1988-01-03 07:00:00,140815.04296875
1988-01-03 07:10:00,135117.76171875
1988-01-03 07:20:00,138961.06640625
1988-01-03 07:30:00,136350.3046875
1988-01-03 07:40:00,133286.625
1988-01-03 07:50:00,138128.58984375
1988-01-03 08:00:00,135693.59765625
1988-01-03 08:10:00,135614.9296875
1988-01-03 08:20:00,136808.625
1988-01-03 08:30:00,137321.09765625
1988-01-03 08:40:00,140024.25
1988-01-03 08:50:00,140073.3984375
1988-01-03 09:00:00,138360.24609375
1988-01-03 09:10:00,142210.3125
1988-01-03 09:20:00,140496.0703125
1988-01-03 09:30:00,136199.33203125
1988-01-03 09:40:00,138008.4609375
1988-01-03 09:50:00,138758.87109375
1988-01-03 10:00:00,139766.765625
1988-01-19 15:50:00,10002.6298828125
1988-01-19 16:00:00,133141.93359375
1988-01-19 16:10:00,128033.66015625
1988-01-19 16:20:00,137205.87890625
1988-01-19 16:30:00,132267.46875
1988-01-19 16:40:00,135004.0546875
1988-01-19 16:50:00,129505.7578125
1988-01-19 17:00:00,138382.2890625
1988-01-19 17:10:00,130757.66015625
1988-01-19 17:20:00,133544.5546875
1988-01-19 17:30:00,136309.734375
1988-01-19 17:40:00,137017.1484375
1988-01-19 17:50:00,127788.328125
1988-01-19 18:00:00,136947.94921875
1988-01-19 18:10:00,131883.73828125
1988-01-19 18:20:00,133838.8125
1988-01-19 18:30:00,129543.50390625
1988-01-19 18:40:00,128486.63671875
1988-01-19 18:50:00,126140.09765625
1988-01-19 19:00:00,133104.1875
1988-01-19 19:10:00,133104.1875
1988-01-19 19:20:00,133305.48046875
1988-01-19 19:30:00,124951.1015625
1988-01-19 19:40:00,125913.609375
1988-01-19 19:50:00,123460.13671875
1988-01-19 20:00:00,119584.88671875
1988-01-19 20:10:00,122693.44921875
1988-01-19 20:20:00,127417.1484375
1988-01-19 20:30:00,133255.16015625
1988-01-19 20:40:00,128895.52734375
1988-01-19 20:50:00,121849.640625
1988-01-19 21:00:00,126297.375
1988-01-19 21:10:00,128432.80078125
1988-01-19 21:20:00,121302.31640625
1988-01-19 21:30:00,133890.55078125
1988-01-19 21:40:00,123158.16796875
1988-01-19 21:50:00,127605.890625
1988-01-19 22:00:00,117339.7734375
1988-02-09 14:50:00,122032.08984375
1988-02-09 15:00:00,116521.1953125
1988-02-09 15:10:00,122050.95703125
1988-02-09 15:20:00,120302.0625
1988-02-09 15:30:00,119666.6953125
1988-02-09 15:40:00,117540.33984375
1988-02-09 15:50:00,115137.19921875
1988-02-09 16:00:00,119226.31640625
1988-02-09 16:10:00,118068.78515625
1988-02-09 16:20:00,117087.38671875
1988-02-09 16:30:00,124271.671875
1988-02-09 16:40:00,122805.87890625
1988-02-09 16:50:00,120861.9609375
1988-02-09 17:00:00,118037.34375
1988-02-09 17:10:00,128939.578125
1988-02-09 17:20:00,123919.37109375
1988-02-09 17:30:00,0.0
1988-02-09 17:40:00,0.0
1988-02-09 19:00:00,0.0
1988-02-09 19:10:00,0.0
1988-02-09 19:20:00,0.0
1988-02-09 19:30:00,120553.7109375
1988-02-09 19:40:00,119735.89453125
1988-02-09 19:50:00,123831.3046875
1988-02-09 20:00:00,129826.59375
1988-02-09 20:10:00,128297.8828125
1988-02-09 20:20:00,123409.8046875
1988-02-09 20:30:00,0.0
1988-02-09 20:40:00,0.0
1988-02-09 20:50:00,0.0
1988-02-09 21:00:00,0.0
1988-02-09 21:10:00,0.0
1988-02-09 21:20:00,0.0
1988-02-09 21:30:00,0.0
1988-02-09 21:40:00,0.0
1988-02-09 21:50:00,0.0
1988-02-09 22:00:00,0.0
1988-02-09 22:10:00,0.0
1988-02-09 22:20:00,0.0
1988-02-09 22:30:00,0.0
1988-02-09 22:40:00,0.0
1988-02-09 22:50:00,0.0
1988-02-09 23:00:00,0.0
1988-02-09 23:10:00,0.0
1988-02-09 23:20:00,0.0
1988-02-09 23:30:00,0.0
1988-02-09 23:40:00,0.0
1988-02-09 23:50:00,0.0
1988-02-10 00:00:00,0.0
1988-02-10 00:10:00,82071.908203125
1988-02-10 16:30:00,8127.9228515625
1988-02-10 16:40:00,72622.86328125
1988-02-10 16:50:00,120270.62109375
1988-02-10 17:00:00,117823.44140625
1988-02-10 17:10:00,120805.34765625
1988-02-10 17:20:00,116640.7265625
1988-02-10 17:30:00,118270.1015625
1988-02-19 14:40:00,114438.890625
1988-02-19 14:50:00,109248.85546875
1988-02-19 15:00:00,116401.67578125
1988-02-19 15:10:00,110733.52734375
1988-02-19 15:20:00,115445.4609375
1988-02-19 15:30:00,112230.78515625
1988-02-19 15:40:00,110790.140625
1988-02-19 15:50:00,111029.19140625
1988-02-19 16:00:00,118804.828125
1988-02-19 16:10:00,119012.44921875
1988-02-19 16:20:00,115307.0390625
1988-02-19 16:30:00,118402.20703125
1988-02-19 16:40:00,119805.08203125
1988-02-19 16:50:00,122365.53515625
1988-02-19 17:00:00,114067.74609375
1988-02-19 17:10:00,116049.38671875
1988-02-19 17:20:00,114954.76171875
1988-02-19 17:30:00,116395.39453125
1988-02-19 17:40:00,117578.0859375
1988-02-19 17:50:00,118590.92578125
1988-02-19 18:00:00,123692.91796875
1988-02-19 18:10:00,116923.81640625
1988-02-19 18:20:00,120560.00390625
1988-02-19 18:30:00,113501.56640625
1988-02-19 18:40:00,117760.5234375
1988-02-19 18:50:00,119144.5546875
1988-02-19 19:00:00,112331.42578125
1988-02-19 19:10:00,109569.703125
1988-02-19 19:20:00,112752.90234375
1988-02-19 19:30:00,113533.0078125
1988-02-19 19:40:00,110884.5
1988-02-19 19:50:00,115520.94140625
1988-02-19 20:00:00,113124.09375
1988-02-19 20:10:00,110595.12890625
1988-02-19 20:20:00,111394.06640625
1988-02-19 20:30:00,107996.953125
1988-02-19 20:40:00,106103.390625
1988-02-19 20:50:00,111960.24609375
1988-02-19 21:00:00,105178.60546875
1988-02-19 21:10:00,106814.23828125
1988-02-19 21:20:00,103932.99609375
1988-02-19 21:30:00,104738.23828125
1988-02-19 21:40:00,103951.86328125
1988-02-19 21:50:00,113457.50390625
1988-02-19 22:00:00,112683.703125
1988-02-19 22:10:00,111375.19921875
1988-02-19 22:20:00,106688.4375
1988-02-19 22:30:00,106977.8203125
1988-02-19 22:40:00,109173.36328125
1988-02-19 22:50:00,109494.2109375
1988-02-19 23:00:00,109695.515625
1988-02-19 23:10:00,109758.421875
1988-02-19 23:20:00,112180.4296875
1988-02-19 23:30:00,111802.9921875
1988-02-19 23:40:00,110400.10546875
1988-02-19 23:50:00,109645.18359375
1988-02-20 00:00:00,106927.4765625
1988-02-20 00:10:00,113004.55078125
1988-02-20 00:20:00,111526.18359375
1988-02-20 00:30:00,113319.1171875
1988-02-20 00:40:00,109770.984375
1988-02-20 00:50:00,107820.80859375
1988-02-20 01:00:00,107109.9375
1988-02-20 01:10:00,105166.03125
1988-02-20 01:20:00,112029.45703125
1988-02-20 01:30:00,103838.625
1988-03-02 22:40:00,120503.37890625
1988-03-02 22:50:00,120729.87890625
1988-03-02 23:00:00,123856.4765625
1988-03-02 23:10:00,128153.203125
1988-03-02 23:20:00,125794.08984375
1988-03-02 23:30:00,119905.72265625
1988-03-02 23:40:00,120100.78125
1988-03-02 23:50:00,127725.3984375
1988-03-03 00:00:00,128656.5
1988-03-03 00:10:00,126140.09765625
1988-03-03 00:20:00,123032.3671875
1988-03-03 00:30:00,126423.1875
1988-03-03 00:40:00,122189.35546875
1988-03-03 00:50:00,122623.44140625
1988-03-03 01:00:00,125957.66015625
1988-03-03 01:10:00,128530.6640625
1988-03-03 01:20:00,120100.76953125
1988-03-03 01:30:00,123799.86328125
1988-03-03 01:40:00,118433.66015625
1988-03-03 01:50:00,121409.28515625
1988-03-03 02:00:00,120578.8828125
1988-03-03 02:10:00,121623.1640625
1988-03-03 02:20:00,114879.2578125
1988-03-03 02:30:00,115187.51953125
1988-03-03 02:40:00,115653.05859375
1988-03-03 02:50:00,116923.83984375
1988-03-03 03:00:00,117307.55859375
1988-03-03 03:10:00,122944.27734375
1988-03-03 03:20:00,120490.8046875
1988-03-03 03:30:00,122900.25
1988-03-03 03:40:00,120471.92578125
1988-03-03 03:50:00,119364.7265625
1988-03-03 04:00:00,116514.9140625
1988-03-03 04:10:00,119402.484375
1988-03-03 04:20:00,115464.328125
1988-03-03 04:30:00,118471.40625
1988-03-03 04:40:00,122006.953125
1988-03-03 04:50:00,118867.74609375
1988-03-03 05:00:00,60682.623046875
1988-03-16 19:20:00,0.0
1988-03-16 19:30:00,118446.24609375
1988-03-16 19:40:00,111337.453125
1988-03-16 19:50:00,111922.5
1988-03-16 20:00:00,113331.6796875
1988-03-16 20:10:00,114438.90234375
1988-03-16 20:20:00,123548.21484375
1988-03-16 20:30:00,114118.0546875
1988-03-16 20:40:00,121019.23828125
1988-03-16 20:50:00,115898.4140625
1988-03-16 21:00:00,115080.57421875
1988-03-16 21:10:00,115792.265625
1988-03-16 21:20:00,112746.64453125
1988-03-16 21:30:00,119641.5234375
1988-03-16 21:40:00,121132.4765625
1988-03-16 21:50:00,116061.9609375
1988-03-16 22:00:00,120352.39453125
1988-03-16 22:10:00,114476.63671875
1988-03-16 22:20:00,115181.21484375
1988-03-16 22:30:00,111928.79296875
1988-03-16 22:40:00,112614.515625
1988-03-16 22:50:00,113891.58984375
1988-03-16 23:00:00,114835.23046875
1988-03-16 23:10:00,110796.45703125
1988-03-16 23:20:00,108412.16015625
1988-03-16 23:30:00,110551.1015625
1988-03-16 23:40:00,106310.96484375
1988-03-16 23:50:00,111595.39453125
1988-03-17 00:00:00,112520.16796875
1988-03-17 00:10:00,116200.34765625
1988-03-17 00:20:00,114118.0546875
1988-03-17 00:30:00,111907.2421875
1988-03-17 00:40:00,110865.6328125
1988-03-17 00:50:00,111802.96875
1988-03-17 01:00:00,112903.91015625
1988-03-17 01:10:00,113180.70703125
1988-03-17 01:20:00,103505.203125
1988-03-17 01:30:00,105631.53515625
1988-03-17 01:40:00,111230.5078125
1988-03-17 01:50:00,107153.96484375
1988-03-17 02:00:00,107097.3515625
1988-03-17 02:10:00,113816.0859375
1988-03-17 02:20:00,109745.84765625
1988-03-17 02:30:00,107990.6484375
1988-03-17 02:40:00,111834.43359375
1988-03-17 02:50:00,106851.984375
1988-03-17 03:00:00,113979.64453125
1988-03-17 03:10:00,110828.02734375
1988-03-17 03:20:00,111966.55078125
1988-03-25 23:20:00,91458.01171875
1988-03-25 23:30:00,105612.66796875
1988-03-25 23:40:00,103624.734375
1988-03-25 23:50:00,109676.6484375
1988-03-26 00:00:00,105543.45703125
1988-03-26 00:10:00,104838.87890625
1988-03-26 00:20:00,104172.05859375
1988-03-26 00:30:00,110915.96484375
1988-03-26 00:40:00,109160.7890625
1988-03-26 00:50:00,118490.28515625
1988-03-26 01:00:00,104285.296875
1988-03-26 01:10:00,104530.62890625
1988-03-26 01:20:00,109374.66796875
1988-03-26 01:30:00,99032.33203125
1988-03-26 01:40:00,114306.78515625
1988-03-26 01:50:00,108588.3046875
1988-03-26 02:00:00,103134.046875
1988-03-26 02:10:00,106040.47265625
1988-03-26 02:20:00,106940.07421875
1988-03-26 02:30:00,104109.140625
1988-03-26 02:40:00,110010.05859375
1988-03-26 02:50:00,105505.74609375
1988-03-26 03:00:00,106977.8203125
1988-03-26 03:10:00,104505.48046875
1988-03-26 03:20:00,102844.65234375
1988-03-26 03:30:00,103008.22265625
1988-03-26 03:40:00,103964.4609375
1988-03-26 03:50:00,104901.796875
1988-03-26 04:00:00,112067.203125
1988-03-26 06:00:00,9826.48388671875
1988-03-26 06:10:00,9191.832275390623
1988-03-26 06:20:00,9285.460693359377
1988-03-26 06:30:00,7077.33251953125
1988-03-26 06:40:00,484095.890625
1988-03-26 06:50:00,49956.533203125
1988-03-26 07:00:00,0.0
1988-03-26 07:10:00,0.0
1988-03-26 07:20:00,0.0
1988-03-26 07:30:00,0.0
1988-03-26 07:40:00,0.0
1988-03-26 07:50:00,0.0
1988-03-26 08:00:00,0.0
1988-03-26 08:10:00,0.0
1988-03-26 08:20:00,0.0
1988-03-26 08:30:00,0.0
1988-03-26 08:40:00,0.0
1988-03-26 08:50:00,0.0
1988-03-26 09:00:00,0.0
1988-03-26 09:10:00,0.0
1988-03-26 09:20:00,0.0
1988-03-26 09:30:00,0.0
1988-03-26 09:40:00,0.0
1988-03-26 09:50:00,0.0
1988-03-26 10:00:00,0.0
1988-03-26 10:10:00,0.0
1988-03-26 10:20:00,0.0
1988-03-26 10:30:00,0.0
1988-03-26 10:40:00,0.0
1988-03-26 10:50:00,0.0
1988-03-26 11:00:00,0.0
1988-03-26 11:10:00,0.0
1988-03-26 11:20:00,0.0
1988-03-26 11:30:00,0.0
1988-03-26 11:40:00,0.0
1988-03-26 11:50:00,0.0
1988-03-26 12:00:00,0.0
1988-03-26 12:10:00,0.0
1988-03-26 12:20:00,0.0
1988-03-26 12:30:00,0.0
1988-03-26 12:40:00,0.0
1988-03-26 12:50:00,0.0
1988-03-26 13:00:00,0.0
1988-03-26 13:10:00,0.0
1988-03-26 13:20:00,0.0
1988-03-26 13:30:00,0.0
1988-03-26 13:40:00,0.0
1988-03-26 13:50:00,0.0
1988-03-26 14:00:00,0.0
1988-03-26 14:10:00,0.0
1988-03-26 14:20:00,0.0
1988-03-26 14:30:00,0.0
1988-03-26 14:40:00,0.0
1988-03-26 14:50:00,0.0
1988-03-26 15:00:00,0.0
1988-03-26 15:10:00,0.0
1988-03-26 15:20:00,0.0
1988-03-26 15:30:00,0.0
1988-03-26 15:40:00,0.0
1988-03-26 15:50:00,0.0
1988-03-26 16:00:00,0.0
1988-03-26 16:10:00,0.0
1988-03-26 16:20:00,0.0
1988-03-26 16:30:00,0.0
1988-03-26 16:40:00,0.0
1988-03-26 16:50:00,0.0
1988-03-26 17:10:00,0.0
1988-03-26 17:20:00,0.0
1988-03-26 17:30:00,0.0
1988-03-26 17:40:00,0.0
1988-03-26 17:50:00,0.0
1988-03-26 18:00:00,0.0
1988-03-26 18:10:00,0.0
1988-03-26 18:20:00,0.0
1988-03-26 18:30:00,0.0
1988-03-26 18:40:00,0.0
1988-03-26 18:50:00,0.0
1988-03-26 19:00:00,0.0
1988-03-26 19:10:00,0.0
1988-03-26 19:20:00,0.0
1988-03-26 19:30:00,0.0
1988-03-26 19:40:00,0.0
1988-03-26 19:50:00,0.0
1988-03-26 20:00:00,0.0
1988-03-26 20:10:00,0.0
1988-03-26 20:20:00,0.0
1988-03-26 20:30:00,0.0
1988-03-26 20:40:00,0.0
1988-03-26 20:50:00,0.0
1988-03-26 21:00:00,0.0
1988-03-26 21:10:00,0.0
1988-03-26 21:20:00,0.0
1988-03-26 21:30:00,0.0
1988-03-26 21:40:00,0.0
1988-03-26 21:50:00,0.0
1988-03-26 22:00:00,0.0
1988-03-26 22:10:00,0.0
1988-03-26 22:20:00,0.0
1988-03-26 22:30:00,0.0
1988-03-26 22:40:00,0.0
1988-03-26 22:50:00,0.0
1988-03-26 23:00:00,0.0
1988-03-26 23:10:00,0.0
1988-03-26 23:20:00,0.0
1988-03-26 23:30:00,0.0
1988-03-26 23:40:00,0.0
1988-03-26 23:50:00,0.0
1988-03-27 00:00:00,0.0
1988-03-27 00:10:00,0.0
1988-03-27 00:20:00,0.0
1988-03-27 00:30:00,0.0
1988-03-27 00:40:00,0.0
1988-03-27 00:50:00,0.0
1988-03-27 01:00:00,0.0
1988-03-27 01:10:00,0.0
1988-03-27 01:20:00,0.0
1988-03-27 01:30:00,0.0
1988-03-27 01:40:00,0.0
1988-03-27 01:50:00,0.0
1988-03-27 02:00:00,0.0
1988-03-27 02:10:00,0.0
1988-03-27 02:20:00,0.0
1988-03-27 02:30:00,0.0
1988-03-27 02:40:00,0.0
1988-03-27 02:50:00,0.0
1988-03-27 03:00:00,0.0
1988-03-27 03:10:00,0.0
1988-03-27 03:20:00,0.0
1988-03-27 03:30:00,0.0
1988-03-27 03:40:00,0.0
1988-03-27 03:50:00,0.0
1988-03-27 04:00:00,0.0
1988-03-27 04:10:00,0.0
1988-03-27 04:20:00,0.0
1988-03-27 04:30:00,0.0
1988-03-27 04:40:00,0.0
1988-03-27 04:50:00,0.0
1988-03-27 05:00:00,0.0
1988-03-27 05:10:00,0.0
1988-03-27 05:20:00,0.0
1988-03-27 05:30:00,0.0
1988-03-27 05:40:00,0.0
1988-03-27 05:50:00,0.0
1988-03-27 06:00:00,0.0
1988-03-27 06:10:00,32216.015625
1988-03-27 06:20:00,42690.4716796875
1988-03-31 12:00:00,82317.24609375
1988-03-31 12:10:00,94855.130859375
1988-03-31 12:20:00,102712.53515625
1988-03-31 12:30:00,99258.8203125
1988-03-31 12:40:00,100554.73828125
1988-03-31 12:50:00,96534.802734375
1988-03-31 13:00:00,99063.78515625
1988-03-31 13:10:00,91703.373046875
1988-03-31 13:20:00,96396.427734375
1988-03-31 13:30:00,96817.91015625
1988-03-31 13:40:00,95974.916015625
1988-03-31 13:50:00,96257.23828125
1988-03-31 14:00:00,97459.587890625
1988-03-31 14:10:00,88891.306640625
1988-03-31 14:20:00,102744.01171875
1988-03-31 14:30:00,91231.541015625
1988-03-31 14:40:00,91898.37890625
1988-03-31 14:50:00,99705.45703125
1988-03-31 15:00:00,94616.080078125
1988-03-31 15:10:00,95383.58203125
1988-03-31 15:20:00,98378.0625
1988-03-31 15:30:00,97447.013671875
1988-03-31 15:40:00,97057.833984375
1988-03-31 15:50:00,94137.966796875
1988-03-31 16:00:00,95685.55078125
1988-03-31 16:10:00,103719.09375
1988-03-31 16:20:00,102247.01953125
1988-03-31 16:30:00,98711.2265625
1988-03-31 16:40:00,94603.494140625
1988-03-31 16:50:00,99812.40234375
1988-03-31 17:00:00,88356.580078125
1988-03-31 17:10:00,93137.689453125
1988-03-31 17:20:00,88224.45703125
1988-03-31 17:30:00,95415.03515625
1988-03-31 17:40:00,92967.84375
1988-03-31 17:50:00,94483.95703125
1988-03-31 18:00:00,93666.140625
1988-03-31 18:10:00,97811.8828125
1988-03-31 18:20:00,96258.01171875
1988-03-31 18:30:00,98585.671875
1988-03-31 18:40:00,100447.79296875
1988-03-31 18:50:00,97472.173828125
1988-03-31 19:00:00,96522.228515625
1988-03-31 19:10:00,92810.572265625
1988-03-31 19:20:00,97579.11328125
1988-03-31 19:30:00,102492.36328125
1988-03-31 19:40:00,98969.4375
1988-03-31 19:50:00,100856.71875
1988-03-31 20:00:00,102467.203125
1988-03-31 20:10:00,104694.19921875
1988-03-31 20:20:00,105033.9140625
1988-03-31 20:30:00,104272.7109375
1988-03-31 20:40:00,98535.3515625
1988-03-31 20:50:00,102555.26953125
1988-03-31 21:00:00,101699.70703125
1988-03-31 21:10:00,100200.84375
1988-03-31 21:20:00,96478.201171875
1988-03-31 21:30:00,100051.4765625
1988-03-31 21:40:00,101485.81640625
1988-03-31 21:50:00,99397.20703125
1988-03-31 22:00:00,102213.71484375
1988-03-31 22:10:00,107298.65625
1988-03-31 22:20:00,100359.71484375
1988-03-31 22:30:00,102964.171875
1988-03-31 22:40:00,98535.3515625
1988-03-31 22:50:00,93634.681640625
1988-03-31 23:00:00,103662.46875
1988-03-31 23:10:00,98151.580078125
1988-03-31 23:20:00,102731.42578125
1988-03-31 23:30:00,93068.490234375
1988-03-31 23:40:00,101907.3046875
1988-03-31 23:50:00,100614.10546875
1988-04-01 00:00:00,98195.630859375
1988-04-01 00:10:00,99718.04296875
1988-04-01 00:20:00,99774.66796875
1988-04-01 00:30:00,97786.72265625
1988-04-01 00:40:00,100493.58984375
1988-04-01 00:50:00,94697.84765625
1988-04-01 01:00:00,100699.4296875
1988-04-01 01:10:00,102876.10546875
1988-04-01 01:20:00,96742.423828125
1988-04-01 01:30:00,93552.90234375
1988-04-01 01:40:00,101514.609375
1988-04-01 01:50:00,100963.65234375
1988-04-01 02:00:00,93200.607421875
1988-04-01 02:10:00,99032.33203125
1988-04-01 02:20:00,100372.30078125
1988-04-01 02:30:00,96151.072265625
1988-04-01 02:40:00,96704.677734375
1988-04-01 02:50:00,103926.703125
1988-04-01 03:00:00,92672.162109375
1988-04-01 03:10:00,103278.73828125
1988-04-01 03:20:00,103473.73828125
1988-04-01 03:30:00,101706.0
1988-04-01 03:40:00,98698.921875
1988-04-01 03:50:00,97333.763671875
1988-04-01 04:00:00,101032.8515625
1988-04-01 04:10:00,99887.89453125
1988-04-01 04:20:00,100108.08984375
1988-04-01 04:30:00,98919.08203125
1988-04-01 04:40:00,96572.560546875
1988-04-01 04:50:00,101297.07421875
1988-04-01 05:00:00,101737.453125
1988-04-01 05:10:00,99177.0234375
1988-04-01 05:20:00,103448.0390625
1988-04-01 05:30:00,99629.9765625
1988-04-01 05:40:00,97069.55859375
1988-04-01 05:50:00,96654.345703125
1988-04-01 06:00:00,97981.751953125
1988-04-01 06:10:00,98754.890625
1988-04-01 06:20:00,96830.49609375
1988-04-01 06:30:00,97472.173828125
1988-04-01 06:40:00,99692.8828125
1988-04-01 06:50:00,103052.25
1988-04-01 07:00:00,97491.041015625
1988-04-01 07:10:00,98887.640625
1988-04-01 07:20:00,98837.30859375
1988-04-01 07:30:00,96251.73046875
1988-04-01 07:40:00,91690.78125
1988-04-01 07:50:00,99812.40234375
1988-04-01 08:00:00,101987.16796875
1988-04-01 08:10:00,100485.55078125
1988-04-01 08:20:00,100158.41015625
1988-04-01 08:30:00,105323.296875
1988-04-01 08:40:00,102725.1328125
1988-04-01 08:50:00,101938.171875
1988-04-02 15:20:00,106373.8828125
1988-04-02 15:30:00,99164.4375
1988-04-02 15:40:00,101410.32421875
1988-04-02 15:50:00,100879.21875
1988-04-02 16:00:00,99604.8046875
1988-04-02 16:10:00,100661.6953125
1988-04-02 16:20:00,101007.69140625
1988-04-02 16:30:00,102555.26953125
1988-04-02 16:40:00,101605.60546875
1988-04-02 16:50:00,102756.5859375
1988-04-02 17:00:00,96786.4453125
1988-04-02 17:10:00,104002.20703125
1988-04-21 09:30:00,59743.7109375
1988-04-21 09:40:00,54807.509765625
1988-04-21 09:50:00,58650.64453125
1988-04-21 10:00:00,41516.3173828125
1988-04-21 10:10:00,42467.2470703125
1988-04-21 10:20:00,45672.943359375
1988-04-21 10:30:00,42759.83203125
1988-04-21 10:40:00,39784.0517578125
1988-04-21 10:50:00,41771.9912109375
1988-04-21 11:00:00,42435.8583984375
1988-04-21 11:10:00,46375.0341796875
1988-04-21 11:20:00,45018.0029296875
1988-04-21 11:30:00,48994.0048828125
1988-04-21 11:40:00,46993.494140625
1988-04-21 11:50:00,43680.46875
1988-04-21 12:00:00,42773.5224609375
1988-04-21 12:10:00,46017.427734375
1988-04-21 12:20:00,44255.8447265625
1988-04-21 12:30:00,40507.505859375
1988-04-21 12:40:00,44023.763671875
1988-04-21 12:50:00,43687.119140625
1988-04-21 13:00:00,45354.3076171875
1988-04-21 13:10:00,42432.7265625
1988-04-21 13:20:00,42578.853515625
1988-04-21 13:30:00,48106.986328125
1988-04-21 13:40:00,42663.3076171875
1988-04-21 13:50:00,41596.318359375
1988-04-21 14:00:00,43228.04296875
1988-04-21 14:10:00,41602.353515625
1988-04-21 14:20:00,40545.251953125
1988-04-21 14:30:00,42070.798828125
1988-04-21 14:40:00,41125.3037109375
1988-04-21 14:50:00,41368.7080078125
1988-04-21 15:00:00,42363.1494140625
1988-04-21 15:10:00,46035.7412109375
1988-04-21 15:20:00,36998.1826171875
1988-04-21 15:30:00,40043.5400390625
1988-04-21 15:40:00,40824.462890625
1988-04-21 15:50:00,41257.8896484375
1988-04-21 16:00:00,39613.2392578125
1988-04-21 16:10:00,37217.33203125
1988-04-21 16:20:00,36660.8935546875
1988-04-21 16:30:00,7255.423095703125
1988-04-21 16:40:00,134688.9140625
1988-05-05 06:50:00,33386.138671875
1988-05-05 07:00:00,16771.705078125
1988-05-05 07:10:00,16218.10107421875
1988-05-05 07:20:00,15217.83837890625
1988-05-05 07:30:00,14069.888671875
1988-05-05 07:40:00,15425.4814453125
1988-05-05 07:50:00,11952.828369140623
1988-05-05 08:00:00,17293.857421875
1988-05-05 08:10:00,14563.58056640625
