DATETIME,Q_G
1988-12-18 14:30:00,162731.712
1988-12-18 14:40:00,162834.19199999998
1988-12-18 14:50:00,163121.04
1988-12-18 15:00:00,161619.288
1988-12-18 15:10:00,163083.96
1988-12-18 15:20:00,158747.712
1988-12-18 15:30:00,161631.67200000002
1988-12-18 15:40:00,161001.312
1988-12-18 15:50:00,155593.824
1988-12-18 16:00:00,155748.312
1988-12-18 16:10:00,155902.8
1988-12-18 16:20:00,162453.59999999998
1988-12-18 16:30:00,162744.096
1988-12-18 16:40:00,159499.56
1988-12-18 16:50:00,162756.432
1988-12-18 17:00:00,161613.12
1988-12-18 17:10:00,160438.91999999998
1988-12-18 17:20:00,164845.248
1988-12-18 17:30:00,163195.176
1988-12-18 17:40:00,160741.752
1988-12-18 17:50:00,160424.16
1988-12-18 18:00:00,163355.88
1988-12-18 18:10:00,163535.08800000002
1988-12-18 18:20:00,164159.28
1988-12-18 18:30:00,162657.24
1988-12-18 18:40:00,162441.26400000002
1988-12-18 18:50:00,154401.048
1988-12-18 19:00:00,163541.28
1988-12-18 19:10:00,163382.304
1988-12-18 19:20:00,163281.72
1988-12-18 19:30:00,155117.952
1988-12-18 19:40:00,159594.168
1988-12-18 19:50:00,156891.59999999998
1988-12-18 20:00:00,163337.32799999998
1988-12-18 20:10:00,151768.392
1988-12-18 20:20:00,163591.248
1988-12-18 20:30:00,160852.992
1988-12-18 20:40:00,152133.024
1988-12-18 20:50:00,163139.592
1988-12-18 21:00:00,160743.79200000002
1988-12-18 21:10:00,159233.832
1988-12-18 21:20:00,163615.44
1988-12-18 21:30:00,161934.504
1988-12-18 21:40:00,160142.136
1988-12-18 21:50:00,163992.408
1988-12-18 22:00:00,164610.432
1988-12-18 22:10:00,165036.84
1988-12-18 22:20:00,160760.28
1988-12-18 22:30:00,163485.67200000002
1988-12-18 22:40:00,160265.88
1988-12-18 22:50:00,164721.648
1988-12-18 23:00:00,156835.968
1988-12-18 23:10:00,162620.448
1988-12-18 23:20:00,166223.40000000002
1988-12-18 23:30:00,164197.08000000002
1988-12-18 23:40:00,163868.80800000002
1988-12-18 23:50:00,163875.0
1988-12-19 00:00:00,164072.184
1988-12-19 00:10:00,165552.504
1988-12-19 00:20:00,165067.752
1988-12-19 00:30:00,165729.0
1988-12-19 00:40:00,165939.12
1988-12-27 03:00:00,161681.08800000002
1988-12-27 03:10:00,160259.712
1988-12-27 03:20:00,163504.2
1988-12-27 03:30:00,164159.304
1988-12-27 03:40:00,164078.184
1988-12-27 03:50:00,166618.91999999998
1988-12-27 04:00:00,165716.63999999998
1988-12-27 04:10:00,152188.608
1988-12-27 04:20:00,165901.91999999998
1988-12-27 04:30:00,163633.992
1988-12-27 04:40:00,165358.176
1988-12-27 04:50:00,155655.59999999998
1988-12-27 05:00:00,154130.952
1988-12-27 05:10:00,167138.064
1988-12-27 05:20:00,164950.32
1988-12-27 05:30:00,164560.992
1988-12-27 05:40:00,162799.68
1988-12-27 05:50:00,159320.352
1988-12-27 06:00:00,164610.432
1988-12-27 06:10:00,153202.152
1988-12-27 06:20:00,163961.496
1988-12-27 06:30:00,163893.552
1988-12-27 06:40:00,165407.664
1988-12-27 06:50:00,167091.696
1988-12-27 07:00:00,164542.44
1988-12-27 07:10:00,165408.26400000002
1988-12-27 07:20:00,163102.512
1988-12-27 07:30:00,160384.46399999998
1988-12-27 07:40:00,162620.472
1988-12-27 07:50:00,160988.952
1988-12-27 08:00:00,179918.112
1988-12-27 08:10:00,184565.64
1988-12-27 08:20:00,177390.648
1988-12-27 08:30:00,169585.296
1988-12-27 08:40:00,156835.992
1988-12-27 08:50:00,222016.44
1988-12-27 09:00:00,155371.32
1988-12-27 09:10:00,154969.632
1988-12-27 09:20:00,156840.288
1988-12-27 09:30:00,163522.728
1988-12-27 09:40:00,163646.32799999998
1988-12-27 09:50:00,157973.112
1988-12-27 10:00:00,172483.752
1988-12-27 10:10:00,175116.432
1988-12-27 10:20:00,171049.992
1988-12-27 10:30:00,153474.072
1988-12-27 10:40:00,164800.56
1988-12-27 10:50:00,165741.36000000002
1988-12-27 11:00:00,165914.40000000002
1988-12-27 11:10:00,164536.272
1988-12-27 11:20:00,151344.624
1988-12-27 11:30:00,166952.63999999998
1988-12-27 11:40:00,166526.20799999998
1988-12-27 11:50:00,165086.304
1988-12-27 12:00:00,166105.968
1988-12-27 12:10:00,164628.96
1988-12-27 12:20:00,164681.832
1988-12-27 12:30:00,163456.44
1988-12-27 12:40:00,164937.96
1988-12-27 12:50:00,165222.24
1988-12-27 13:00:00,165389.08800000002
1988-12-27 13:10:00,165698.88
1988-12-27 13:20:00,165733.272
1988-12-27 13:30:00,165767.63999999998
1988-12-27 13:40:00,165802.032
1988-12-27 13:50:00,165836.424
1988-12-27 14:00:00,165870.816
1988-12-27 14:10:00,165905.184
1988-12-27 14:20:00,165939.576
1988-12-27 14:30:00,165973.968
1988-12-27 14:40:00,166008.36000000002
1988-12-27 14:50:00,166042.728
1988-12-27 15:00:00,166077.12
1988-12-27 15:10:00,166111.512
1988-12-27 15:20:00,166145.88
1988-12-27 15:30:00,166180.272
1988-12-27 15:40:00,166214.664
1988-12-27 15:50:00,166822.848
1988-12-27 16:00:00,167162.784
1988-12-27 16:10:00,165691.91999999998
1988-12-27 16:20:00,165456.816
1988-12-27 16:30:00,164610.432
1988-12-27 16:40:00,166068.888
1988-12-27 16:50:00,163343.52
1988-12-27 17:00:00,164105.184
1988-12-27 17:10:00,164851.44
1988-12-27 17:20:00,165611.568
1988-12-27 17:30:00,164746.392
1988-12-27 17:40:00,165201.816
1988-12-27 17:50:00,165790.8
1988-12-27 18:00:00,162509.232
1988-12-27 18:10:00,163741.704
1988-12-27 18:20:00,164794.584
1988-12-27 18:30:00,163875.0
1988-12-27 18:40:00,165438.528
1988-12-27 18:50:00,148769.952
1988-12-27 19:00:00,166476.79200000002
1988-12-27 19:10:00,163467.144
1988-12-27 19:20:00,164431.2
1988-12-27 19:30:00,163824.456
1988-12-27 19:40:00,166699.248
1988-12-27 19:50:00,164177.832
1988-12-27 20:00:00,165673.368
1988-12-27 20:10:00,165253.416
1988-12-27 20:20:00,166248.144
1988-12-27 20:30:00,166674.528
1988-12-27 20:40:00,165790.824
1988-12-27 20:50:00,164863.8
1988-12-27 21:00:00,164313.768
1988-12-27 21:10:00,166495.32
1988-12-27 21:20:00,164981.20799999998
1988-12-27 21:30:00,166668.36000000002
1988-12-27 21:40:00,166909.392
1988-12-27 21:50:00,166130.688
1988-12-27 22:00:00,154258.94400000002
1988-12-27 22:10:00,164734.008
1988-12-27 22:20:00,164876.16
1988-12-27 22:30:00,162855.336
1988-12-27 22:40:00,164856.816
1988-12-27 22:50:00,164036.784
1988-12-27 23:00:00,165568.32
1988-12-27 23:10:00,165957.648
1988-12-27 23:20:00,162627.168
1988-12-27 23:30:00,163460.952
1988-12-27 23:40:00,165747.552
1988-12-27 23:50:00,164443.56
1988-12-28 00:00:00,165560.856
1988-12-28 00:10:00,164585.688
1988-12-28 00:20:00,162021.0
1988-12-28 00:30:00,166290.984
1988-12-28 00:40:00,164727.984
1988-12-28 00:50:00,165222.24
1988-12-28 01:00:00,163930.608
1988-12-28 01:10:00,164323.44
1988-12-28 01:20:00,165661.008
1988-12-28 01:30:00,164412.648
1988-12-28 01:40:00,164653.68
1988-12-28 01:50:00,165043.34399999998
1988-12-28 02:00:00,164134.56
1988-12-28 02:10:00,164270.496
1988-12-28 02:20:00,164202.528
1988-12-28 02:30:00,164839.608
1988-12-28 02:40:00,157960.728
1988-12-28 02:50:00,162608.112
1988-12-28 03:00:00,166174.272
1988-12-28 03:10:00,108434.256
1988-12-28 03:20:00,108910.104
1988-12-28 03:30:00,110368.584
1988-12-28 03:40:00,108576.384
1988-12-28 03:50:00,106660.56
1988-12-28 04:00:00,107612.304
1988-12-28 04:10:00,108681.456
1988-12-28 04:20:00,109027.512
1988-12-28 04:30:00,106963.416
1988-12-28 04:40:00,109317.984
1988-12-28 04:50:00,112414.152
1988-12-28 05:00:00,114077.688
1988-12-28 05:10:00,113776.22400000002
1988-12-28 05:20:00,117216.0
1988-12-28 05:30:00,109898.904
1988-12-28 05:40:00,108709.368
1988-12-28 05:50:00,108712.34399999998
1988-12-28 06:00:00,109855.632
1988-12-28 06:10:00,107019.024
1988-12-28 06:20:00,106818.288
1989-01-07 04:00:00,141997.8
1989-01-07 04:10:00,142492.22400000002
1989-01-07 04:20:00,143367.48
1989-01-07 04:30:00,138326.904
1989-01-07 04:40:00,144828.24
1989-01-07 04:50:00,138085.872
1989-01-07 05:00:00,138580.296
1989-01-07 05:10:00,142776.48
1989-01-07 05:20:00,144123.72
1989-01-07 05:30:00,144000.144
1989-01-07 05:40:00,144698.496
1989-01-07 05:50:00,137004.408
1989-01-07 06:00:00,141194.40000000002
1989-01-07 06:10:00,144173.16
1989-01-07 06:20:00,142764.12
1989-01-07 06:30:00,143697.312
1989-01-07 06:40:00,139983.12
1989-01-07 06:50:00,143107.968
1989-01-07 07:00:00,137146.512
1989-01-07 07:10:00,141280.91999999998
1989-01-07 07:20:00,142708.512
1989-01-07 07:30:00,142375.94400000002
1989-01-07 07:40:00,142795.032
1989-01-07 07:50:00,141250.05599999998
1989-01-07 08:00:00,144834.432
1989-01-07 08:10:00,142331.832
1989-01-07 08:20:00,142912.488
1989-01-07 08:30:00,139093.22400000002
1989-01-07 08:40:00,140070.624
1989-01-07 08:50:00,142748.32799999998
1989-01-07 09:00:00,144581.04
1989-01-07 09:10:00,145681.05599999998
1989-01-07 09:20:00,143973.36000000002
1989-01-07 09:30:00,140786.52
1989-01-07 09:40:00,145415.352
1989-01-07 09:50:00,139939.872
1989-01-07 10:00:00,144198.864
1989-01-07 10:10:00,141898.91999999998
1989-01-07 10:20:00,146540.08800000002
1989-01-07 10:30:00,141466.296
1989-01-07 10:40:00,143764.104
1989-01-07 10:50:00,146299.08000000002
1989-01-07 11:00:00,146774.952
1989-01-07 11:10:00,146274.36000000002
1989-01-07 11:20:00,146181.67200000002
1989-01-07 11:30:00,144679.91999999998
1989-01-07 11:40:00,140094.384
1989-01-07 11:50:00,141756.768
1989-01-07 12:00:00,145310.304
1989-01-07 12:10:00,146156.952
1989-01-07 12:20:00,141188.232
1989-01-07 12:30:00,145310.304
1989-01-07 12:40:00,140576.424
1989-01-07 12:50:00,142788.864
1989-01-07 13:00:00,142689.984
1989-01-07 13:10:00,144984.91199999998
1989-01-07 13:20:00,146805.864
1989-01-07 13:30:00,145440.072
1989-01-07 13:40:00,146799.67200000002
1989-01-07 13:50:00,143823.48
1989-01-07 14:00:00,140737.08000000002
1989-01-07 14:10:00,145749.072
1989-01-07 14:20:00,139797.744
1989-01-07 14:30:00,145858.704
1989-01-07 14:40:00,146113.704
1989-01-07 14:50:00,145934.496
1989-01-07 15:00:00,145278.768
1989-01-07 15:10:00,142899.0
1989-01-07 15:20:00,146496.84
1989-01-07 15:30:00,144055.752
1989-01-07 15:40:00,146726.352
1989-01-07 15:50:00,146107.512
1989-01-07 16:00:00,147491.832
1989-01-07 16:10:00,141849.504
1989-01-07 16:20:00,146529.816
1989-01-07 16:30:00,147992.40000000002
1989-01-07 16:40:00,140106.72
1989-01-07 16:50:00,146923.272
1989-01-07 17:00:00,146926.128
1989-01-07 17:10:00,146781.144
1989-01-07 17:20:00,145773.79200000002
1989-01-07 17:30:00,142516.94400000002
1989-01-07 17:40:00,147256.992
1989-01-07 17:50:00,147034.512
1989-01-07 18:00:00,146453.592
1989-01-07 18:10:00,146694.59999999998
1989-01-07 18:20:00,145847.952
1989-01-07 18:30:00,144890.064
1989-01-07 18:40:00,145742.88
1989-01-07 18:50:00,145915.968
1989-01-07 19:00:00,146472.12
1989-01-07 19:10:00,143777.63999999998
1989-01-07 19:20:00,146459.784
1989-01-07 19:30:00,147172.2
1989-01-07 19:40:00,146676.072
1989-01-07 19:50:00,146799.648
1989-01-07 20:00:00,147677.20799999998
1989-01-07 20:10:00,146565.59999999998
1989-01-07 20:20:00,146948.016
1989-01-07 20:30:00,144136.104
1989-01-07 20:40:00,146954.16
1989-01-07 20:50:00,146781.744
1989-01-07 21:00:00,147254.63999999998
1989-01-07 21:10:00,147776.112
1989-01-07 21:20:00,146833.08000000002
1989-01-07 21:30:00,146249.16
1989-01-07 21:40:00,147522.744
1989-01-07 21:50:00,146608.104
1989-01-07 22:00:00,146238.072
1989-01-07 22:10:00,144698.496
1989-01-07 22:20:00,146669.904
1989-01-07 22:30:00,146150.784
1989-01-07 22:40:00,145439.544
1989-01-07 22:50:00,144370.94400000002
1989-01-07 23:00:00,146601.91199999998
1989-01-07 23:10:00,146243.472
1989-01-07 23:20:00,145954.248
1989-01-07 23:30:00,145440.072
1989-01-07 23:40:00,146571.0
1989-01-07 23:50:00,146051.904
1989-01-08 00:00:00,144482.184
1989-01-08 00:10:00,145922.112
1989-01-08 00:20:00,145829.424
1989-01-08 00:30:00,141175.872
1989-01-08 00:40:00,146626.632
1989-01-08 00:50:00,145872.648
1989-01-08 01:00:00,145922.112
1989-01-08 01:10:00,145631.63999999998
1989-01-08 01:20:00,143060.76
1989-01-08 01:30:00,144877.704
1989-01-08 01:40:00,146595.72
1989-01-08 01:50:00,146024.496
1989-01-08 02:00:00,145934.472
1989-01-08 02:10:00,146268.168
1989-01-08 02:20:00,146218.77599999998
1989-01-08 02:30:00,146188.56
1989-01-08 02:40:00,145118.688
1989-01-08 02:50:00,145909.752
1989-01-08 03:00:00,146317.608
1989-01-08 03:10:00,142417.608
1989-01-08 03:20:00,146626.632
1989-01-08 03:30:00,146206.416
1989-01-08 03:40:00,145053.648
1989-01-08 03:50:00,146579.952
1989-01-08 04:00:00,146676.072
1989-01-08 04:10:00,146453.568
1989-01-08 04:20:00,146650.368
1989-01-08 04:30:00,145946.832
1989-01-08 04:40:00,145953.0
1989-01-08 04:50:00,146113.68
1989-01-08 05:00:00,146241.19199999998
1989-01-08 05:10:00,146124.816
1989-01-08 05:20:00,145727.112
1989-01-08 05:30:00,146262.0
1989-01-08 05:40:00,146589.552
1989-01-08 05:50:00,145810.896
1989-01-08 06:00:00,146404.152
1989-01-08 06:10:00,146391.79200000002
1989-01-08 06:20:00,146101.34399999998
1989-01-08 06:30:00,147269.32799999998
1989-01-08 06:40:00,146830.56
1989-01-08 06:50:00,142615.824
1989-01-08 07:00:00,142566.384
1989-01-08 07:10:00,147436.2
1989-01-08 07:20:00,146237.28
1989-01-08 07:30:00,146490.67200000002
1989-01-08 07:40:00,146126.04
1989-01-08 07:50:00,146206.416
1989-01-08 08:00:00,146793.504
1989-01-08 08:10:00,146611.896
1989-01-08 08:20:00,146347.488
1989-01-18 04:10:00,172891.608
1989-01-18 04:20:00,140754.48
1989-01-18 04:30:00,141732.072
1989-01-18 04:40:00,142131.432
1989-01-18 04:50:00,141299.472
1989-01-18 05:00:00,142146.144
1989-01-18 05:10:00,141744.432
1989-01-18 05:20:00,142788.864
1989-01-18 05:30:00,142640.52
1989-01-18 05:40:00,142445.376
1989-01-18 05:50:00,142556.112
1989-01-18 06:00:00,142720.872
1989-01-18 06:10:00,143023.68
1989-01-18 06:20:00,142759.53600000002
1989-01-18 06:30:00,142998.96
1989-01-18 06:40:00,142881.528
1989-01-18 06:50:00,143136.26400000002
1989-01-18 07:00:00,142936.488
1989-01-18 07:10:00,142912.46399999998
1989-01-18 07:20:00,142983.096
1989-01-18 07:30:00,143270.20799999998
1989-01-18 07:40:00,142801.2
1989-01-18 07:50:00,142998.984
1989-01-18 08:00:00,143005.152
1989-01-18 08:10:00,143169.79200000002
1989-01-18 08:20:00,142702.34399999998
1989-01-18 08:30:00,142739.424
1989-01-18 08:40:00,142671.91199999998
1989-01-18 08:50:00,142949.52
1989-01-18 09:00:00,142492.2
1989-01-18 09:10:00,142529.304
1989-01-18 09:20:00,141980.784
1989-01-18 09:30:00,142034.88
1989-01-18 09:40:00,142119.72
1989-01-18 09:50:00,142115.256
1989-01-18 10:00:00,142105.46399999998
1989-01-18 10:10:00,142548.168
1989-01-18 10:20:00,142550.88
1989-01-18 10:30:00,141979.272
1989-01-18 10:40:00,142206.288
1989-01-18 10:50:00,142115.232
1989-01-18 11:00:00,142139.952
1989-01-18 11:10:00,142226.472
1989-01-18 11:20:00,142028.73599999998
1989-01-18 11:30:00,142084.34399999998
1989-01-18 11:40:00,141694.992
1989-01-18 11:50:00,142121.40000000002
1989-01-18 12:00:00,141550.08000000002
1989-01-18 12:10:00,141515.76
1989-01-18 12:20:00,141809.304
1989-01-18 12:30:00,141929.832
1989-01-18 12:40:00,141715.824
1989-01-18 13:00:00,141789.744
1989-01-18 13:10:00,141918.624
1989-01-18 13:20:00,141729.19199999998
1989-01-18 13:30:00,141868.032
1989-01-18 13:40:00,142294.44
1989-01-18 13:50:00,141745.392
1989-01-18 14:00:00,141985.46399999998
1989-01-18 14:10:00,141540.504
1989-01-18 14:20:00,141528.144
1989-01-18 14:30:00,141503.544
1989-01-18 14:40:00,141670.272
1989-01-18 14:50:00,141688.824
1989-01-18 15:00:00,141694.68
1989-01-18 15:10:00,141854.88
1989-01-18 15:20:00,141620.80800000002
1989-01-18 15:30:00,141682.632
1989-01-18 15:40:00,141890.544
1989-01-18 15:50:00,141818.592
1989-01-18 16:00:00,141886.584
1989-01-18 16:10:00,141676.46399999998
1989-01-18 16:20:00,141981.84
1989-01-18 16:30:00,141756.79200000002
1989-01-18 16:40:00,141818.592
1989-01-18 16:50:00,142125.552
1989-01-18 17:00:00,141746.472
1989-01-18 17:10:00,141874.22400000002
1989-01-18 17:20:00,142115.232
1989-01-18 17:30:00,141954.552
1989-01-18 17:40:00,142453.128
1989-01-18 17:50:00,142346.63999999998
1989-01-18 18:00:00,142252.752
1989-01-18 18:10:00,141911.304
1989-01-18 18:20:00,141671.76
1989-01-18 18:30:00,141521.952
1989-01-18 18:40:00,140928.67200000002
1989-01-18 18:50:00,140545.512
1989-01-18 19:00:00,140060.352
1989-01-18 19:10:00,139600.008
1989-01-18 19:20:00,139927.512
1989-01-18 19:30:00,139358.832
1989-01-18 19:40:00,139043.40000000002
1989-01-18 19:50:00,137333.976
1989-01-18 20:00:00,131788.08000000002
1989-01-18 20:10:00,120907.128
1989-01-18 20:20:00,138438.144
1989-01-18 20:30:00,142597.272
1989-01-18 20:40:00,140613.48
1989-01-18 20:50:00,138443.32799999998
1989-01-18 21:00:00,137881.94400000002
1989-01-18 21:10:00,138005.52
1989-01-18 21:20:00,138668.63999999998
1989-01-18 21:30:00,139247.712
1989-01-18 21:40:00,139958.424
1989-01-18 21:50:00,138876.91199999998
1989-01-18 22:00:00,138183.48
1989-01-18 22:10:00,139457.856
1989-01-18 22:20:00,141175.872
1989-01-18 22:30:00,138506.112
1989-01-18 22:40:00,141104.304
1989-01-18 22:50:00,139062.312
1989-01-18 23:00:00,136794.24
1989-01-18 23:10:00,131646.312
1989-01-18 23:20:00,136412.52
1989-01-18 23:30:00,133506.48
1989-01-18 23:40:00,132115.992
1989-01-18 23:50:00,132085.104
1989-01-19 00:00:00,132598.05599999998
1989-01-19 00:10:00,130855.272
1989-01-19 00:20:00,129489.504
1989-01-19 00:30:00,130045.704
1989-01-19 00:40:00,131423.80800000002
1989-01-19 00:50:00,132740.184
1989-01-19 01:00:00,135780.72
1989-01-19 01:10:00,137470.296
1989-01-19 01:20:00,141074.40000000002
1989-01-19 01:30:00,139488.744
1989-01-19 01:40:00,140817.432
1989-01-19 01:50:00,139837.824
1989-01-19 02:00:00,143511.91199999998
1989-01-19 02:10:00,150538.53600000002
1989-01-19 02:20:00,147652.512
1989-01-19 02:30:00,154354.008
1989-01-19 02:40:00,199502.688
1989-01-19 02:50:00,208241.208
1989-01-19 03:00:00,218648.328
1989-01-19 03:10:00,254322.48
1989-01-19 03:20:00,269163.6
1989-01-19 03:30:00,280899.36
1989-01-19 03:40:00,219666.36
1989-01-28 18:10:00,171423.048
1989-01-28 18:20:00,171655.608
1989-01-28 18:30:00,172768.032
1989-01-28 18:40:00,171779.232
1989-01-28 18:50:00,172759.512
1989-01-28 19:00:00,171878.08800000002
1989-01-28 19:10:00,170722.46399999998
1989-01-28 19:20:00,173800.08000000002
1989-01-28 19:30:00,170326.91999999998
1989-01-28 19:40:00,170876.928
1989-01-28 19:50:00,171698.88
1989-01-28 20:00:00,171958.44
1989-01-28 20:10:00,172860.72
1989-01-28 20:20:00,172465.22400000002
1989-01-28 20:30:00,172836.0
1989-01-28 20:40:00,172429.368
1989-01-28 20:50:00,172187.112
1989-01-28 21:00:00,172446.67200000002
1989-01-28 21:10:00,172360.152
1989-01-28 21:20:00,170838.528
1989-01-28 21:30:00,171451.68
1989-01-28 21:40:00,171921.384
1989-01-28 21:50:00,171556.752
1989-01-28 22:00:00,169153.032
1989-01-28 22:10:00,173293.32
1989-01-28 22:20:00,172100.568
1989-01-28 22:30:00,169356.59999999998
1989-01-28 22:40:00,172255.104
1989-01-28 22:50:00,171062.352
1989-01-28 23:00:00,170895.48
1989-01-28 23:10:00,171376.272
1989-01-28 23:20:00,171667.968
1989-01-28 23:30:00,171952.296
1989-01-28 23:40:00,167181.312
1989-01-28 23:50:00,172681.176
1989-01-29 00:00:00,172273.632
1989-01-29 00:10:00,163343.52
1989-01-29 00:20:00,172570.248
1989-01-29 00:30:00,171531.26400000002
1989-01-29 00:40:00,171365.16
1989-01-29 00:50:00,172360.152
1989-01-29 01:00:00,171210.648
1989-01-29 01:10:00,169690.91999999998
1989-01-29 01:20:00,170833.53600000002
1989-01-29 01:30:00,170703.888
1989-01-29 01:40:00,165704.304
1989-01-29 01:50:00,171909.0
1989-01-29 02:00:00,172069.68
1989-01-29 02:10:00,166798.152
1989-01-29 02:20:00,171309.528
1989-01-29 02:30:00,170228.04
1989-01-29 02:40:00,171902.832
1989-01-29 02:50:00,172335.432
1989-01-29 03:00:00,171263.784
1989-01-29 03:10:00,171216.84
1989-01-29 03:20:00,170876.952
1989-01-29 03:30:00,171049.992
1989-01-29 03:40:00,171568.128
1989-01-29 03:50:00,171674.184
1989-01-29 04:00:00,171600.0
1989-01-29 04:10:00,171309.552
1989-01-29 04:20:00,170610.0
1989-01-29 04:30:00,171501.12
1989-01-29 04:40:00,171408.432
1989-01-29 04:50:00,168618.984
1989-01-29 05:00:00,172501.94400000002
1989-01-29 05:10:00,168268.992
1989-01-29 05:20:00,169968.48
1989-01-29 05:30:00,170448.384
1989-01-29 05:40:00,171742.128
1989-01-29 05:50:00,171068.52
1989-01-29 06:00:00,170914.008
1989-01-29 06:10:00,170963.232
1989-01-29 06:20:00,169616.232
1989-01-29 06:30:00,169566.79200000002
1989-01-29 06:40:00,171328.08000000002
1989-01-29 06:50:00,170190.696
1989-01-29 07:00:00,170351.63999999998
1989-01-29 07:10:00,170296.008
1989-01-29 07:20:00,169449.36000000002
1989-01-29 07:30:00,170481.432
1989-01-29 07:40:00,171624.696
1989-01-29 07:50:00,167978.52
1989-01-29 08:00:00,172971.96
1989-01-29 08:10:00,171921.384
1989-01-29 08:20:00,169628.568
1989-01-29 08:30:00,173163.552
1989-01-29 08:40:00,171933.696
1989-01-29 08:50:00,172971.96
1989-01-29 09:00:00,172743.312
1989-01-29 09:10:00,172168.56
1989-01-29 09:20:00,172854.48
1989-01-29 09:30:00,170931.96
1989-01-29 09:40:00,173206.8
1989-01-29 09:50:00,172669.152
1989-01-29 10:00:00,171386.08800000002
1989-01-29 10:10:00,168849.91199999998
1989-01-29 10:20:00,171093.24
1989-01-29 10:30:00,171012.91199999998
1989-01-29 10:40:00,171934.22400000002
1989-01-29 10:50:00,171927.552
1989-01-29 11:00:00,166977.36000000002
1989-01-29 11:10:00,168701.376
1989-01-29 11:20:00,169949.952
1989-01-29 11:30:00,170839.848
1989-01-29 11:40:00,170320.728
1989-01-29 11:50:00,170798.712
1989-01-29 12:00:00,170419.608
1989-01-29 12:10:00,164054.20799999998
1989-01-29 12:20:00,171946.08000000002
1989-01-29 12:30:00,166880.784
1989-01-29 12:40:00,170228.04
1989-01-29 12:50:00,172298.32799999998
1989-01-29 13:00:00,170197.128
1989-01-29 13:10:00,171468.552
1989-01-29 13:20:00,169634.76
1989-01-29 13:30:00,171117.984
1989-01-29 13:40:00,171402.24
1989-01-29 13:50:00,172737.12
1989-01-29 14:00:00,171927.528
1989-01-29 14:10:00,172925.952
1989-01-29 14:20:00,170790.408
1989-01-29 14:30:00,173472.528
1989-01-29 14:40:00,173596.128
1989-01-29 14:50:00,173381.472
1989-01-29 15:00:00,173132.63999999998
1989-01-29 15:10:00,173002.848
1989-01-29 15:20:00,171859.56
1989-01-29 15:30:00,173039.952
1989-01-29 15:40:00,172708.608
1989-01-29 15:50:00,172971.96
1989-01-29 16:00:00,172496.112
1989-01-29 16:10:00,171408.432
1989-01-29 16:20:00,167545.992
1989-01-29 16:30:00,173521.992
1989-01-29 16:40:00,172428.12
1989-01-29 16:50:00,172564.08000000002
1989-01-29 17:00:00,171693.528
1989-01-29 17:10:00,171099.432
1989-01-29 17:20:00,171878.08800000002
1989-01-29 17:30:00,171995.256
1989-01-29 17:40:00,169739.80800000002
1989-01-29 17:50:00,171729.768
1989-01-29 18:00:00,171952.296
1989-01-29 18:10:00,170849.52
1989-01-29 18:20:00,170586.48
1989-01-29 18:30:00,172106.76
1989-01-29 18:40:00,170098.248
1989-01-29 18:50:00,172781.448
1989-01-29 19:00:00,172588.8
1989-01-29 19:10:00,172990.512
1989-01-29 19:20:00,171093.24
1989-01-29 19:30:00,170710.08000000002
1989-02-06 16:00:00,173589.936
1989-02-06 16:10:00,175182.072
1989-02-06 16:20:00,171618.528
1989-02-06 16:30:00,174195.59999999998
1989-02-06 16:40:00,174140.304
1989-02-06 16:50:00,174581.16
1989-02-06 17:00:00,173954.568
1989-02-06 17:10:00,173583.768
1989-02-06 17:20:00,172575.072
1989-02-06 17:30:00,172945.032
1989-02-06 17:40:00,175134.96
1989-02-06 17:50:00,173120.304
1989-02-06 18:00:00,174664.44
1989-02-06 18:10:00,172347.768
1989-02-06 18:20:00,174727.08000000002
1989-02-06 18:30:00,172520.832
1989-02-06 18:40:00,175064.352
1989-02-06 18:50:00,171816.312
1989-02-06 19:00:00,174065.832
1989-02-06 19:10:00,174041.08800000002
1989-02-06 19:20:00,173072.784
1989-02-06 19:30:00,175178.20799999998
1989-02-06 19:40:00,173614.68
1989-02-06 19:50:00,174436.632
1989-02-06 20:00:00,166061.304
1989-02-06 20:10:00,173929.848
1989-02-06 20:20:00,172842.19199999998
1989-02-06 20:30:00,175505.73599999998
1989-02-06 20:40:00,174028.728
1989-02-06 20:50:00,175351.272
1989-02-06 21:00:00,174393.384
1989-02-06 21:10:00,173688.864
1989-02-06 21:20:00,175790.064
1989-02-06 21:30:00,174127.608
1989-02-06 21:40:00,174968.08800000002
1989-02-06 21:50:00,171954.79200000002
1989-02-06 22:00:00,175505.73599999998
1989-02-06 22:10:00,174640.56
1989-02-06 22:20:00,173293.32
1989-02-06 22:30:00,174793.032
1989-02-06 22:40:00,174560.20799999998
1989-02-06 22:50:00,174430.416
1989-02-06 23:00:00,174473.712
1989-02-06 23:10:00,173156.63999999998
1989-02-06 23:20:00,169813.992
1989-02-06 23:30:00,175240.008
1989-02-06 23:40:00,174928.008
1989-02-06 23:50:00,173391.336
1989-02-07 00:00:00,174838.296
1989-02-07 00:10:00,172415.76
1989-02-07 00:20:00,172044.67200000002
1989-02-07 00:30:00,175042.248
1989-02-07 00:40:00,174745.632
1989-02-07 00:50:00,174387.168
1989-02-07 01:00:00,174367.05599999998
1989-02-07 01:10:00,173237.688
1989-02-07 01:20:00,173676.48
1989-02-07 01:30:00,174708.528
1989-02-07 01:40:00,174258.0
1989-02-07 01:50:00,173274.768
1989-02-07 02:00:00,174004.008
